Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,Have you ever vaped?,Do you have any form of social media?,Approximately how much time do you spend on social media per day?
11300742998,252912708,01/26/2020 04:54:35 PM,01/26/2020 04:54:45 PM,,,,,,Yes,Yes,4 hours or more
11300741336,252912708,01/26/2020 04:52:31 PM,01/26/2020 04:52:46 PM,,,,,,Yes,Yes,2 hours
11300740856,252912708,01/26/2020 04:51:47 PM,01/26/2020 04:52:13 PM,,,,,,Yes,Yes,2 hours
11300740267,252912708,01/26/2020 04:51:19 PM,01/26/2020 04:51:34 PM,,,,,,Yes,Yes,4 hours or more
11300698724,252912708,01/26/2020 04:05:25 PM,01/26/2020 04:05:46 PM,,,,,,No,Yes,1 hour
11300693513,252912708,01/26/2020 04:00:00 PM,01/26/2020 04:00:23 PM,,,,,,No,Yes,3 hours
11300690098,252912708,01/26/2020 03:56:17 PM,01/26/2020 03:56:28 PM,,,,,,No,Yes,4 hours or more
11300665610,252912708,01/26/2020 03:28:46 PM,01/26/2020 03:29:03 PM,,,,,,No,Yes,3 hours
11300633457,252912708,01/26/2020 02:52:41 PM,01/26/2020 02:52:59 PM,,,,,,No,Yes,4 hours or more
11300598410,252912708,01/26/2020 02:13:08 PM,01/26/2020 02:13:35 PM,,,,,,No,Yes,3 hours
11300571354,252912708,01/26/2020 01:43:30 PM,01/26/2020 01:43:47 PM,,,,,,No,Yes,3 hours
11300562506,252912708,01/26/2020 01:33:31 PM,01/26/2020 01:33:53 PM,,,,,,No,Yes,3 hours
11300529681,252912708,01/26/2020 12:59:29 PM,01/26/2020 12:59:49 PM,,,,,,No,Yes,4 hours or more
11300469981,252912708,01/26/2020 12:05:12 PM,01/26/2020 12:05:46 PM,,,,,,No,Yes,1 hour
11300452043,252912708,01/26/2020 11:50:01 AM,01/26/2020 11:50:27 AM,,,,,,No,Yes,3 hours
11300444079,252912708,01/26/2020 11:43:24 AM,01/26/2020 11:43:35 AM,,,,,,No,Yes,3 hours
11300429921,252912708,01/26/2020 11:31:36 AM,01/26/2020 11:31:51 AM,,,,,,No,Yes,3 hours
11300415392,252912708,01/26/2020 11:19:01 AM,01/26/2020 11:19:26 AM,,,,,,No,Yes,3 hours
11300405930,252912708,01/26/2020 11:10:56 AM,01/26/2020 11:11:16 AM,,,,,,No,Yes,4 hours or more
11300405373,252912708,01/26/2020 11:10:35 AM,01/26/2020 11:10:48 AM,,,,,,No,Yes,4 hours or more
11300402906,252912708,01/26/2020 11:08:30 AM,01/26/2020 11:08:39 AM,,,,,,No,Yes,3 hours
11300402379,252912708,01/26/2020 11:07:54 AM,01/26/2020 11:08:12 AM,,,,,,No,Yes,30 minutes or less
11300401860,252912708,01/26/2020 11:06:51 AM,01/26/2020 11:07:45 AM,,,,,,No,Yes,2 hours
11300399000,252912708,01/26/2020 11:04:59 AM,01/26/2020 11:05:18 AM,,,,,,No,Yes,2 hours
11300386453,252912708,01/26/2020 10:54:00 AM,01/26/2020 10:54:23 AM,,,,,,No,Yes,4 hours or more
11300385189,252912708,01/26/2020 10:52:50 AM,01/26/2020 10:53:12 AM,,,,,,No,Yes,3 hours
11300371203,252912708,01/26/2020 10:39:59 AM,01/26/2020 10:40:38 AM,,,,,,No,Yes,4 hours or more
11300370025,252912708,01/26/2020 10:39:14 AM,01/26/2020 10:39:36 AM,,,,,,No,Yes,2 hours
11300359630,252912708,01/26/2020 10:29:23 AM,01/26/2020 10:29:48 AM,,,,,,Yes,Yes,3 hours
11300359583,252912708,01/26/2020 10:29:30 AM,01/26/2020 10:29:45 AM,,,,,,Yes,Yes,2 hours
11300348014,252912708,01/26/2020 10:18:19 AM,01/26/2020 10:18:36 AM,,,,,,No,Yes,2 hours
11300347610,252912708,01/26/2020 10:17:49 AM,01/26/2020 10:18:13 AM,,,,,,No,Yes,2 hours
11300346923,252912708,01/26/2020 10:17:17 AM,01/26/2020 10:17:32 AM,,,,,,No,Yes,2 hours
11300346155,252912708,01/26/2020 10:16:28 AM,01/26/2020 10:16:45 AM,,,,,,No,Yes,4 hours or more
11300341412,252912708,01/26/2020 10:11:44 AM,01/26/2020 10:12:07 AM,,,,,,No,Yes,3 hours
11300341165,252912708,01/26/2020 10:11:38 AM,01/26/2020 10:11:54 AM,,,,,,No,Yes,3 hours
11300329077,252912708,01/26/2020 10:00:01 AM,01/26/2020 10:00:10 AM,,,,,,No,Yes,1 hour
11300312840,252912708,01/26/2020 09:44:34 AM,01/26/2020 09:44:47 AM,,,,,,No,Yes,2 hours
11300307652,252912708,01/26/2020 09:39:31 AM,01/26/2020 09:39:58 AM,,,,,,No,Yes,1 hour
11299731179,252912708,01/25/2020 10:23:15 PM,01/25/2020 10:23:38 PM,,,,,,No,Yes,2 hours
11299718473,252912708,01/25/2020 10:03:08 PM,01/25/2020 10:03:29 PM,,,,,,No,Yes,3 hours
11299686101,252912708,01/25/2020 09:09:45 PM,01/25/2020 09:10:13 PM,,,,,,Yes,Yes,30 minutes or less
11299499052,252912708,01/25/2020 03:54:11 PM,01/25/2020 03:54:32 PM,,,,,,No,Yes,2 hours
11299481566,252912708,01/25/2020 03:30:38 PM,01/25/2020 03:30:47 PM,,,,,,No,Yes,1 hour
11299445818,252912708,01/25/2020 02:45:43 PM,01/25/2020 02:45:54 PM,,,,,,No,Yes,4 hours or more
11299437284,252912708,01/25/2020 02:33:13 PM,01/25/2020 02:33:32 PM,,,,,,No,Yes,3 hours
11299393317,252912708,01/25/2020 01:33:55 PM,01/25/2020 01:34:15 PM,,,,,,No,Yes,2 hours
11299388220,252912708,01/25/2020 01:27:04 PM,01/25/2020 01:27:21 PM,,,,,,No,Yes,1 hour
11299384067,252912708,01/25/2020 01:21:50 PM,01/25/2020 01:22:03 PM,,,,,,Yes,Yes,2 hours
11299367362,252912708,01/25/2020 01:00:31 PM,01/25/2020 01:00:48 PM,,,,,,No,Yes,2 hours
11299360661,252912708,01/25/2020 12:52:30 PM,01/25/2020 12:52:42 PM,,,,,,No,No,I don't spend any time on social media.
11299339953,252912708,01/25/2020 12:28:21 PM,01/25/2020 12:28:32 PM,,,,,,No,Yes,4 hours or more
11299338174,252912708,01/25/2020 12:26:15 PM,01/25/2020 12:26:31 PM,,,,,,No,Yes,2 hours
11299326964,252912708,01/25/2020 12:13:25 PM,01/25/2020 12:13:41 PM,,,,,,No,Yes,4 hours or more
11299326263,252912708,01/25/2020 12:12:36 PM,01/25/2020 12:12:54 PM,,,,,,Yes,Yes,2 hours
11299325256,252912708,01/25/2020 12:11:39 PM,01/25/2020 12:11:48 PM,,,,,,Yes,Yes,1 hour
11299325147,252912708,01/25/2020 12:11:18 PM,01/25/2020 12:11:40 PM,,,,,,No,Yes,2 hours
11299324736,252912708,01/25/2020 12:11:02 PM,01/25/2020 12:11:11 PM,,,,,,No,Yes,4 hours or more
11299321118,252912708,01/25/2020 12:06:52 PM,01/25/2020 12:07:05 PM,,,,,,No,Yes,3 hours
11298406990,252912708,01/24/2020 08:49:49 PM,01/24/2020 08:50:07 PM,,,,,,No,Yes,1 hour
11297899746,252912708,01/24/2020 12:51:32 PM,01/24/2020 12:52:04 PM,,,,,,No,Yes,3 hours
11297891157,252912708,01/24/2020 12:46:30 PM,01/24/2020 12:46:52 PM,,,,,,No,Yes,2 hours
11297710382,252912708,01/24/2020 11:10:03 AM,01/24/2020 11:10:29 AM,,,,,,Yes,Yes,2 hours
11295931965,252912708,01/23/2020 08:03:53 PM,01/23/2020 08:04:11 PM,,,,,,Yes,Yes,30 minutes or less
11295888923,252912708,01/23/2020 07:13:53 PM,01/23/2020 07:14:14 PM,,,,,,No,No,I don't spend any time on social media.
11295588000,252912708,01/23/2020 02:58:48 PM,01/23/2020 02:59:15 PM,,,,,,No,Yes,2 hours
11295570547,252912708,01/23/2020 02:47:10 PM,01/23/2020 02:47:23 PM,,,,,,No,Yes,2 hours
11295557981,252912708,01/23/2020 02:38:47 PM,01/23/2020 02:39:03 PM,,,,,,No,Yes,3 hours
11295557805,252912708,01/23/2020 02:38:45 PM,01/23/2020 02:38:56 PM,,,,,,No,Yes,4 hours or more
11295480522,252912708,01/23/2020 01:49:40 PM,01/23/2020 01:50:00 PM,,,,,,No,Yes,30 minutes or less
11295170876,252912708,01/23/2020 11:09:49 AM,01/23/2020 11:10:05 AM,,,,,,No,Yes,30 minutes or less
11295079907,252912708,01/23/2020 10:31:30 AM,01/23/2020 10:31:50 AM,,,,,,No,Yes,2 hours
11294862679,252912708,01/23/2020 09:06:04 AM,01/23/2020 09:06:23 AM,,,,,,No,No,I don't spend any time on social media.
11294413227,252912708,01/23/2020 06:22:54 AM,01/23/2020 06:23:02 AM,,,,,,No,Yes,3 hours
11293824517,252912708,01/23/2020 02:33:39 AM,01/23/2020 02:34:48 AM,,,,,,No,Yes,3 hours
11293579511,252912708,01/23/2020 12:09:00 AM,01/23/2020 12:09:20 AM,,,,,,No,Yes,3 hours
11293525897,252912708,01/22/2020 11:34:33 PM,01/22/2020 11:34:55 PM,,,,,,No,Yes,4 hours or more
11293447755,252912708,01/22/2020 10:43:37 PM,01/22/2020 10:43:46 PM,,,,,,No,Yes,30 minutes or less
11293446651,252912708,01/22/2020 10:42:49 PM,01/22/2020 10:43:04 PM,,,,,,No,No,I don't spend any time on social media.
11293440599,252912708,01/22/2020 10:38:50 PM,01/22/2020 10:39:11 PM,,,,,,No,Yes,30 minutes or less
11293393167,252912708,01/22/2020 10:05:41 PM,01/22/2020 10:06:01 PM,,,,,,No,Yes,2 hours
11293381365,252912708,01/22/2020 09:54:39 PM,01/22/2020 09:56:46 PM,,,,,,No,Yes,2 hours
11293368944,252912708,01/22/2020 09:46:22 PM,01/22/2020 09:46:48 PM,,,,,,No,Yes,4 hours or more
11293368687,252912708,01/22/2020 09:45:33 PM,01/22/2020 09:46:35 PM,,,,,,No,Yes,4 hours or more
11293357002,252912708,01/22/2020 09:36:46 PM,01/22/2020 09:37:20 PM,,,,,,Yes,Yes,2 hours
11293356744,252912708,01/22/2020 09:36:52 PM,01/22/2020 09:37:06 PM,,,,,,No,Yes,3 hours
11293356177,252912708,01/22/2020 09:36:19 PM,01/22/2020 09:36:35 PM,,,,,,No,Yes,2 hours
11293356144,252912708,01/22/2020 09:36:17 PM,01/22/2020 09:36:34 PM,,,,,,No,Yes,1 hour
11293355613,252912708,01/22/2020 09:35:53 PM,01/22/2020 09:36:04 PM,,,,,,Yes,Yes,4 hours or more
11293313384,252912708,01/22/2020 08:58:10 PM,01/22/2020 08:58:32 PM,,,,,,Yes,Yes,3 hours
11293256154,252912708,01/22/2020 08:01:57 PM,01/22/2020 08:03:08 PM,,,,,,No,Yes,2 hours
11293203538,252912708,01/22/2020 07:08:33 PM,01/22/2020 07:08:46 PM,,,,,,No,Yes,2 hours
11293194104,252912708,01/22/2020 06:58:41 PM,01/22/2020 06:59:05 PM,,,,,,No,Yes,1 hour
11293183386,252912708,01/22/2020 06:48:27 PM,01/22/2020 06:48:41 PM,,,,,,No,Yes,1 hour
11293181020,252912708,01/22/2020 06:46:20 PM,01/22/2020 06:46:31 PM,,,,,,No,No,I don't spend any time on social media.
11293180124,252912708,01/22/2020 06:45:24 PM,01/22/2020 06:45:35 PM,,,,,,No,Yes,4 hours or more
11293166197,252912708,01/22/2020 06:32:08 PM,01/22/2020 06:32:32 PM,,,,,,No,Yes,4 hours or more
11293157121,252912708,01/22/2020 06:23:43 PM,01/22/2020 06:23:51 PM,,,,,,No,Yes,1 hour
11293145306,252912708,01/22/2020 06:12:32 PM,01/22/2020 06:12:51 PM,,,,,,Yes,Yes,2 hours
11293116736,252912708,01/22/2020 05:47:33 PM,01/22/2020 05:47:47 PM,,,,,,Yes,Yes,3 hours
11293103409,252912708,01/22/2020 05:36:45 PM,01/22/2020 05:37:02 PM,,,,,,No,Yes,1 hour
11293102091,252912708,01/22/2020 05:35:48 PM,01/22/2020 05:36:02 PM,,,,,,No,Yes,2 hours
11293096018,252912708,01/22/2020 05:31:03 PM,01/22/2020 05:31:28 PM,,,,,,No,Yes,4 hours or more
11293075237,252912708,01/22/2020 05:16:20 PM,01/22/2020 05:16:34 PM,,,,,,No,Yes,3 hours
11293069899,252912708,01/22/2020 05:12:19 PM,01/22/2020 05:12:37 PM,,,,,,No,Yes,2 hours
11293049332,252912708,01/22/2020 04:57:20 PM,01/22/2020 04:57:30 PM,,,,,,No,Yes,4 hours or more
11293043705,252912708,01/22/2020 04:53:19 PM,01/22/2020 04:53:32 PM,,,,,,No,Yes,2 hours
11293034285,252912708,01/22/2020 04:46:22 PM,01/22/2020 04:46:39 PM,,,,,,No,Yes,30 minutes or less
11292970612,252912708,01/22/2020 04:00:38 PM,01/22/2020 04:01:07 PM,,,,,,No,Yes,2 hours
11292876526,252912708,01/22/2020 02:58:09 PM,01/22/2020 02:58:34 PM,,,,,,Yes,Yes,1 hour
11292871168,252912708,01/22/2020 02:54:37 PM,01/22/2020 02:54:58 PM,,,,,,No,Yes,4 hours or more
11292869075,252912708,01/22/2020 02:53:19 PM,01/22/2020 02:53:34 PM,,,,,,No,Yes,4 hours or more
11292840158,252912708,01/22/2020 02:34:00 PM,01/22/2020 02:34:18 PM,,,,,,No,Yes,2 hours
11292780878,252912708,01/22/2020 01:58:17 PM,01/22/2020 01:58:26 PM,,,,,,No,Yes,3 hours
11292712646,252912708,01/22/2020 01:18:19 PM,01/22/2020 01:18:32 PM,,,,,,No,Yes,3 hours
11292703706,252912708,01/22/2020 01:13:39 PM,01/22/2020 01:13:48 PM,,,,,,No,Yes,4 hours or more
11292697528,252912708,01/22/2020 01:09:53 PM,01/22/2020 01:10:30 PM,,,,,,Yes,Yes,3 hours
11292666061,252912708,01/22/2020 12:53:18 PM,01/22/2020 12:53:36 PM,,,,,,No,Yes,3 hours
11292660766,252912708,01/22/2020 12:49:53 PM,01/22/2020 12:50:51 PM,,,,,,No,Yes,3 hours
11292649318,252912708,01/22/2020 12:43:26 PM,01/22/2020 12:44:54 PM,,,,,,No,Yes,2 hours
11292623284,252912708,01/22/2020 12:31:20 PM,01/22/2020 12:31:37 PM,,,,,,No,Yes,1 hour
11292547563,252912708,01/22/2020 11:56:23 AM,01/22/2020 11:56:33 AM,,,,,,No,Yes,4 hours or more
11292455192,252912708,01/22/2020 11:17:12 AM,01/22/2020 11:17:29 AM,,,,,,No,Yes,3 hours
11292447515,252912708,01/22/2020 11:13:59 AM,01/22/2020 11:14:25 AM,,,,,,No,Yes,3 hours
11292349952,252912708,01/22/2020 10:37:06 AM,01/22/2020 10:37:23 AM,,,,,,Yes,Yes,3 hours
11292336222,252912708,01/22/2020 10:32:00 AM,01/22/2020 10:32:15 AM,,,,,,Yes,Yes,2 hours
11292311463,252912708,01/22/2020 10:22:26 AM,01/22/2020 10:22:50 AM,,,,,,Yes,Yes,4 hours or more
11292309634,252912708,01/22/2020 10:21:54 AM,01/22/2020 10:22:10 AM,,,,,,No,Yes,4 hours or more
11292300417,252912708,01/22/2020 10:18:34 AM,01/22/2020 10:18:42 AM,,,,,,No,Yes,4 hours or more
11292294376,252912708,01/22/2020 10:16:11 AM,01/22/2020 10:16:27 AM,,,,,,No,Yes,3 hours
11292242799,252912708,01/22/2020 09:57:06 AM,01/22/2020 09:57:42 AM,,,,,,No,Yes,1 hour
11292228101,252912708,01/22/2020 09:52:09 AM,01/22/2020 09:52:23 AM,,,,,,Yes,Yes,4 hours or more
11292194766,252912708,01/22/2020 09:40:38 AM,01/22/2020 09:40:56 AM,,,,,,No,Yes,3 hours
11292191171,252912708,01/22/2020 09:39:11 AM,01/22/2020 09:39:41 AM,,,,,,No,Yes,4 hours or more
11292185056,252912708,01/22/2020 09:37:25 AM,01/22/2020 09:37:39 AM,,,,,,No,Yes,2 hours
11292179509,252912708,01/22/2020 09:35:35 AM,01/22/2020 09:35:45 AM,,,,,,No,Yes,30 minutes or less
11292174027,252912708,01/22/2020 09:33:43 AM,01/22/2020 09:33:56 AM,,,,,,No,Yes,3 hours
11292163640,252912708,01/22/2020 09:30:15 AM,01/22/2020 09:30:31 AM,,,,,,No,Yes,4 hours or more
11292160024,252912708,01/22/2020 09:28:52 AM,01/22/2020 09:29:11 AM,,,,,,Yes,Yes,3 hours
11292159981,252912708,01/22/2020 09:28:57 AM,01/22/2020 09:29:10 AM,,,,,,No,Yes,3 hours
11292158642,252912708,01/22/2020 09:28:21 AM,01/22/2020 09:28:41 AM,,,,,,No,Yes,1 hour
11292150137,252912708,01/22/2020 09:25:19 AM,01/22/2020 09:25:45 AM,,,,,,No,Yes,2 hours
11292139858,252912708,01/22/2020 09:21:47 AM,01/22/2020 09:21:58 AM,,,,,,Yes,Yes,4 hours or more
11292136474,252912708,01/22/2020 09:20:27 AM,01/22/2020 09:20:47 AM,,,,,,No,Yes,3 hours
11292077255,252912708,01/22/2020 08:59:13 AM,01/22/2020 08:59:40 AM,,,,,,Yes,Yes,3 hours
11292061721,252912708,01/22/2020 08:53:53 AM,01/22/2020 08:54:21 AM,,,,,,No,Yes,3 hours
11292031514,252912708,01/22/2020 08:43:33 AM,01/22/2020 08:43:49 AM,,,,,,No,Yes,4 hours or more
11292017740,252912708,01/22/2020 08:38:45 AM,01/22/2020 08:38:59 AM,,,,,,No,Yes,4 hours or more
11292006820,252912708,01/22/2020 08:34:38 AM,01/22/2020 08:35:05 AM,,,,,,No,Yes,3 hours
11291950869,252912708,01/22/2020 08:15:28 AM,01/22/2020 08:15:47 AM,,,,,,No,Yes,1 hour
11291945560,252912708,01/22/2020 08:13:43 AM,01/22/2020 08:13:54 AM,,,,,,No,Yes,4 hours or more
11291930141,252912708,01/22/2020 08:08:16 AM,01/22/2020 08:08:42 AM,,,,,,Yes,Yes,3 hours
11291918040,252912708,01/22/2020 08:04:20 AM,01/22/2020 08:04:40 AM,,,,,,No,Yes,2 hours
11291904393,252912708,01/22/2020 07:59:56 AM,01/22/2020 08:00:11 AM,,,,,,No,Yes,2 hours
11291884987,252912708,01/22/2020 07:53:04 AM,01/22/2020 07:53:23 AM,,,,,,Yes,Yes,2 hours
11291880988,252912708,01/22/2020 07:51:38 AM,01/22/2020 07:51:57 AM,,,,,,No,Yes,4 hours or more
11291880013,252912708,01/22/2020 07:51:17 AM,01/22/2020 07:51:36 AM,,,,,,No,Yes,2 hours
11291876247,252912708,01/22/2020 07:49:46 AM,01/22/2020 07:50:17 AM,,,,,,No,Yes,2 hours
11291874819,252912708,01/22/2020 07:49:31 AM,01/22/2020 07:49:47 AM,,,,,,No,Yes,3 hours
11291874302,252912708,01/22/2020 07:49:20 AM,01/22/2020 07:49:36 AM,,,,,,No,Yes,2 hours
11291874271,252912708,01/22/2020 07:49:25 AM,01/22/2020 07:49:36 AM,,,,,,No,Yes,2 hours
11291871218,252912708,01/22/2020 07:48:21 AM,01/22/2020 07:48:31 AM,,,,,,Yes,Yes,4 hours or more
11291867670,252912708,01/22/2020 07:46:55 AM,01/22/2020 07:47:16 AM,,,,,,No,Yes,2 hours
11291863623,252912708,01/22/2020 07:45:16 AM,01/22/2020 07:45:51 AM,,,,,,No,Yes,2 hours
11291861173,252912708,01/22/2020 07:44:36 AM,01/22/2020 07:44:58 AM,,,,,,No,Yes,3 hours
11291860752,252912708,01/22/2020 07:44:27 AM,01/22/2020 07:44:49 AM,,,,,,No,Yes,2 hours
11291860071,252912708,01/22/2020 07:44:22 AM,01/22/2020 07:44:35 AM,,,,,,Yes,Yes,2 hours
11291858904,252912708,01/22/2020 07:42:55 AM,01/22/2020 07:44:10 AM,,,,,,No,Yes,3 hours
11291857871,252912708,01/22/2020 07:43:37 AM,01/22/2020 07:43:48 AM,,,,,,No,Yes,4 hours or more
11291857782,252912708,01/22/2020 07:43:33 AM,01/22/2020 07:43:46 AM,,,,,,No,Yes,4 hours or more
11291846398,252912708,01/22/2020 07:39:21 AM,01/22/2020 07:39:41 AM,,,,,,No,Yes,4 hours or more
11291845867,252912708,01/22/2020 07:39:16 AM,01/22/2020 07:39:30 AM,,,,,,No,Yes,2 hours
11291845607,252912708,01/22/2020 07:39:12 AM,01/22/2020 07:39:25 AM,,,,,,No,Yes,2 hours
11291839342,252912708,01/22/2020 07:36:36 AM,01/22/2020 07:37:12 AM,,,,,,No,Yes,2 hours
11291826306,252912708,01/22/2020 07:32:27 AM,01/22/2020 07:32:44 AM,,,,,,No,Yes,4 hours or more
11291826201,252912708,01/22/2020 07:32:23 AM,01/22/2020 07:32:42 AM,,,,,,No,Yes,2 hours
11291823798,252912708,01/22/2020 07:31:38 AM,01/22/2020 07:31:55 AM,,,,,,No,Yes,1 hour
11291821048,252912708,01/22/2020 07:30:44 AM,01/22/2020 07:30:59 AM,,,,,,No,Yes,3 hours
11291819163,252912708,01/22/2020 07:29:56 AM,01/22/2020 07:30:21 AM,,,,,,No,Yes,4 hours or more
11291818284,252912708,01/22/2020 07:29:51 AM,01/22/2020 07:30:05 AM,,,,,,No,Yes,2 hours
11291817680,252912708,01/22/2020 07:29:36 AM,01/22/2020 07:29:52 AM,,,,,,Yes,Yes,4 hours or more
11291816141,252912708,01/22/2020 07:29:01 AM,01/22/2020 07:29:21 AM,,,,,,No,Yes,3 hours
11291812386,252912708,01/22/2020 07:27:43 AM,01/22/2020 07:28:05 AM,,,,,,No,Yes,1 hour
11291811185,252912708,01/22/2020 07:27:30 AM,01/22/2020 07:27:40 AM,,,,,,No,Yes,4 hours or more
11291810908,252912708,01/22/2020 07:27:17 AM,01/22/2020 07:27:34 AM,,,,,,Yes,Yes,2 hours
11291808750,252912708,01/22/2020 07:26:39 AM,01/22/2020 07:26:49 AM,,,,,,No,Yes,3 hours
11291808142,252912708,01/22/2020 07:26:22 AM,01/22/2020 07:26:36 AM,,,,,,Yes,Yes,1 hour
11291807869,252912708,01/22/2020 07:26:18 AM,01/22/2020 07:26:31 AM,,,,,,No,Yes,3 hours
11291807074,252912708,01/22/2020 07:26:01 AM,01/22/2020 07:26:15 AM,,,,,,No,Yes,4 hours or more
11291789017,252912708,01/22/2020 07:19:43 AM,01/22/2020 07:20:03 AM,,,,,,No,Yes,2 hours
